Солнечные панели,"Предлагаем Вашему вниманию большой выбор солнечных панелей и другого оборудования для СЭС.
Работаем с многими производителями и поможем подобрать оборудование именно под Ваши потребности.
За всеми деталями обращайтесь по телефону.
Работаем без выходных.","Добавлено:                                        в 00:20, 13 января 2019, Номер объявления: 575366176",https://apollo-ireland.akamaized.net:443/v1/files/cssw4m7lojqc3-UA/image
"Чистка, прочистка засоров канализации, сифонов, унитазов. 0713739891","Если не можете дозвониться на феникс - мы всегда онлайн в Вайбере!

Гидродинамическая Чистка канализации,
Чистка сифонов,
замена сантехники, 
устранение течи, 
механическая чистка,
устранение засоров любой сложности

Работаем во всех районах Донецка и Макеевки! 
Без посредников! 
Звоните!","Добавлено:                                        в 00:19, 13 января 2019, Номер объявления: 447263196",https://apollo-ireland.akamaized.net:443/v1/files/bmj1dqgmne782-UA/image
"Брама, ворота, сходи, перила, забор, лавка, дашок, кузня Файна Ковка.","FAYNA-KOVKA.IN.UA
Кузня Файна Ковка. Виготовлення, фарбування, доставка та монтаж по Україні кованих виробів та різноманітних металоконструкций.
Ціни на ковку на fayna-kovka.in.ua","Добавлено:                                        в 00:19, 13 января 2019, Номер объявления: 574852202",https://apollo-ireland.akamaized.net:443/v1/files/nsnqnyc78r3a-UA/image
Муж на час / Cантехник / Электрик,"Если не можете дозвониться на феникс - мы всегда онлайн в Вайбере!

Работаем без посредников!

Профессионально занимается оказанием бытовых услуг в области:

— сантехнические работы (ремонт и установка кранов, сифонов, радиаторов отопления, смесителей, бачков унитазов, ванн, душевых кабинок, унитазов, устранение засоров, течи труб)
— электромонтажные работы (ремонт и установка светильников, выключателей, розеток, вентиляторов, автоматических выключателей, звонков, домофонов)
— установка и ремонт замков
— установка и настройка бытовой техники (навеска телевизора, установка стиральных машин, духовых шкафов, варочных поверхностей, посудомоечных машин, настройка спутникового TV)
— чистка кондиционеров
— настил напольных покрытий (линолеум, ламинат, плитка, паркет)
— ремонт и регулировка металлопластиковых окон (замена стеклопакетов, летний/зимний режим, замена уплотнителя)
— мелкий бытовой ремонт","Добавлено:                                        в 00:19, 13 января 2019, Номер объявления: 411047232",https://apollo-ireland.akamaized.net:443/v1/files/6mdt2j7qr57t1-UA/image
"Сантехник, Электрик, Домашний мастер","Если не можете дозвониться на феникс - мы всегда онлайн в Вайбере!

Домашний мастер,предлагает услуги:
- сантехнический ремонт 
- установка сантехники, оборудования, приборов... 
- разводка труб, водопровод, канализация... 
- прочистка канализации	
- Замена труб;
- Замена смесителей , прокладок, картриджей, кранов;
- Подключение бойлера, устранение течи; 
- Подключение стиральных машин, ремонт унитазов, замена гофр и внутренних сливных систем;
- Мелкий сантехнический ремонт от 200 руб.
- Электротехнические работы: 
- установка розеток, выключателей, люстр...
- ремонт замков, дверей... Установка...
- строительные работы и пр...
Наш сайт www.donmaster.pro","Добавлено:                                        в 00:19, 13 января 2019, Номер объявления: 388721842",https://apollo-ireland.akamaized.net:443/v1/files/en9l6uhake3j3-UA/image
Все виды сантехнических услуг качественно и недорого,"Все виды сантехнических услуг! От мелкого ремонта до крупного,дешево и качественно","Опубликовано с мобильного
                                        в 00:19, 13 января 2019, Номер объявления: 477259092",https://apollo-ireland.akamaized.net:443/v1/files/g7ut5rkdor7s-UA/image
"Аварийное вскрытие замков и дверей. ремонт, установка","Если не можете дозвониться на феникс - мы всегда онлайн в Вайбере!

Аварийное открытие\вскрытие замков/дверей
Все виды дверей и замков!
Приезжаем в течении часа, работаем без посредников!
Все районы Донецка и Макеевки. 
Конкурентноспособные цены!

Вскрытие сейфов, электронных замков!

Ремонт дверей, устранение провисания, заклинивания ригелей
Устранение провисания, скрипа...
Регулировка петель, навесов... 

Работаем во всех районах Донецка и Макеевки. 
Без посредников! 
Звоните!","Добавлено:                                        в 00:18, 13 января 2019, Номер объявления: 557059014",https://apollo-ireland.akamaized.net:443/v1/files/41w3lmnmnlmk3-UA/image
"Ремонт Душевых Кабин, Смесителей и Продажа ЗапЧастей",ЗапЧасти на Душевые Кабины и Смесители в Наличии и под Заказ ...,"Опубликовано с мобильного
                                        в 00:18, 13 января 2019, Номер объявления: 542965470",https://apollo-ireland.akamaized.net:443/v1/files/7u4dfc6wcu3o-UA/image
"Ремонт бойлеров, газовых колонок, котлов. Все районы Донецка0713739891","Если не можете дозвониться на феникс - мы всегда онлайн в Вайбере!

Ремонт любой сложности, электро водонагревателей, газовых колонок, котлов! 
Работаем без посредников, все районы Донецка и Макеевки. 

Проводим плановое обслуживание!

Котлы и колонки от отечественных, до немецких и итальянских...
Всегда в наличии расходные материалы, запчасти и комплектующие.  
Установка бойлеров
Ремонт бойлеров: 
- Замена ТЭНов
- Замена магниевого анода
- Устранение течи
- Установка и замена обратного клапана
- Ремонт плат управления","Добавлено:                                        в 00:18, 13 января 2019, Номер объявления: 437595322",https://apollo-ireland.akamaized.net:443/v1/files/rjxt40jlhlw31-UA/image
Сборка.Разборка корпусной мебели,"Сборка мебели: кухни, гостиные, прихожие, шкафы, столы, спальни и т.д. 
работаем качественно, быстро и надёжно.
так же занимаемся разборкой мебели любой сложности!
Все вопросы в телефонном режиме.
 934 - Показать номер -  Евгений","Добавлено:                                        в 00:18, 13 января 2019, Номер объявления: 575358853",
Декоративные штукатурки,Нанесение декоративных штукатурок любой сложности цена договорная.,"Опубликовано с мобильного
                                        в 00:18, 13 января 2019, Номер объявления: 429336528",https://apollo-ireland.akamaized.net:443/v1/files/frtzepf79zrw-UA/image
Сварщик,"Представляю услуги сварочных работ с выездом к заказчику. Делаю практически все работы связанные с металлом: сварка козырьков и навесов, сварка лестниц и перил,  металлоконструкций, сварка беседок и ворот и т.д. Качество гарантировано. ( 964 - Показать номер - ) Данил. Тимур.","Опубликовано с мобильного
                                        в 00:18, 13 января 2019, Номер объявления: 575365696",
Вивіз будівельного мусору,"Мішки занести винести, можемо старі меблі виносити, нові заносити, працюємо з понеділка по п'ятницю, якщо срочно в вихідні дні подвійна плата, оплата по домовленості!","Опубликовано с мобильного
                                        в 00:16, 13 января 2019, Номер объявления: 575365975",https://apollo-ireland.akamaized.net:443/v1/files/qo8t9tvkkwjc2-UA/image
"Вертикальное озеленение ""под ключ"", фитокартины","Предлагаем услуги по созданию неповторимой атмосферы вокруг Вас- озеленение ""под ключ"". Достойное качество  производителей приятно порадует, а результат превзойдет все ожидания. Фитостены с автополивом - незаменимый атрибут современной жизни, где становится все меньше и меньше естественных источников зелени, свежего воздуха и просто будет выигрышно и актуально смотреться на фоне обычных отделочных материалов. Возможно создание любой формы и цвета модуля. Нет необходимости подключаться к водопроводу, таймер автоподачи распределит воду в баке и можно забыть о поливе растений до двух недель. Также наши фитостены гипоалергенны, так как не содержат пыли и грязи,  материал основания- качественный ПВХ.   Возможно выездное обслуживание после установки, гарантия на изделие 5 лет. Срок изготовления 3 недели.  Предлагаем сотрудничество дизайнерам и архитекторам.  Стоимость зависит от выбранного производителя, растений, комплектации установки.  Большой ассортимент растений, вариантов оформления. В 1 метре квадратном конструкции произрастает порядка 25-30 растений. Стена может быть засажена как одним, так и одновременно несколькими видами цветов, создав не только благоприятно влияющий на экологию помещения зимний сад, но и фактически- произведение искусства. Растения будут положительно влиять на работоспособность, немного понижать температуру и  кондиционировать помещение. 097- 127- 52- 64","Добавлено:                                        в 00:14, 13 января 2019, Номер объявления: 451043700",https://apollo-ireland.akamaized.net:443/v1/files/hsh4szzlgz07-UA/image
Дизайнер интерьера Одесса,"Услуги дизайнера интерьера. 
Стоимость проекта:
-рабочие чертежи 220 грн/кв.м
-визуализация 220 грн/кв.м
-при заказе полного дизайн-проекта , выезд на подбор материалов бесплатно. 
-дополнительные выезды-700 грн/день
-ведение авторского надзора (цена договорная)","Опубликовано с мобильного
                                        в 00:14, 13 января 2019, Номер объявления: 575365837",https://apollo-ireland.akamaized.net:443/v1/files/dk0pzglph7gk-UA/image
"HAGER SFT 440,340,240,225","ПРОДУКЦІЯ HAGER АВТОМАТИКА, ПЕРЕМИКАЧІ ВВОДУ РЕЗЕРВУ І-0-II SFT 225,240,340,440 із загальним виходом зверху,ДИФЕРЕНЦІЙНІ АВТОМАТИ на 16, 20, 25 А,також в наявності 1 та 3р автомати в та с клас,пзв 2 та 4р,щитки серії вольта,шини фазні KDN 163A,163B,180A,363A,363B ,лед індикатори SVN весь товар в наявності,деталі по телефону  673 - Показать номер -  Олег","Опубликовано с мобильного
                                        в 00:12, 13 января 2019, Номер объявления: 451410164",https://apollo-ireland.akamaized.net:443/v1/files/1w1l80nk8cin3-UA/image
Складання меблів. Послуги вантажників.,"Складаемо, розбираемо,ремонтуемо меблі на професійному рівні: кухні, шафи- купе , стінки, ліжка, комоди, стілажі, вітрини, дивани  інші,також надаемо послуги вантажників . Гарантуемо порядність якість виконаних робіт. Працюемо якісно не дорого без вихідних. ЦІНИ АДЕКВАТНІ. телефон /вайбер/  680 - Показать номер -  Віталій.","Опубликовано с мобильного
                                        в 00:12, 13 января 2019, Номер объявления: 571465128",https://apollo-ireland.akamaized.net:443/v1/files/7um9e8y1z2ms1-UA/image
"Чугун сварка чугуна ,аргон ,сварочные работы","Сварка по чугуну ,ремонт и востановление Чугунных материалов,также алюминия и других цветных металлов,замена гофр,катализаторов ,ремонт легкосплавных дисков и прочее. Возможен выезд .Качество гарантирую.Все вопросы задавайте в телефонном режиме!","Добавлено:                                        в 00:11, 13 января 2019, Номер объявления: 372541304",https://apollo-ireland.akamaized.net:443/v1/files/u8ua6lx1hgeu2-UA/image
Услуги электрика с опытом более 15 лет,"Услуги электрика с опытом работы более15 лет. Работаю по всему г.Харьков. Устраняю неполадки любой сложности: Замена
розеток, выключателей,частичный ремонт, ремонт в
распред.щите. Установка реле напряжения,УЗО,замена старых пробок на автоматы,замена всей проводки в кратчайшие строки. Работаю только с качественными материалами для вашей же безопасности! Не дорого,но качественно!","Добавлено:                                        в 00:11, 13 января 2019, Номер объявления: 527762376",https://apollo-ireland.akamaized.net:443/v1/files/crv973pf7z5f3-UA/image
Токарная обработка с ЧПУ. Изготовление деталей по чертежу,"Наше предприятие занимается металлообработкой, изготовлением деталей на заказ, выполняет разнообразные операции по токарной обработке поверхностей вращения (валов, вал-шестерней, зубчатых колес, барабанов, шкивов, муфт, фланцев, втулок, шнеков, шайб, осей, гаек, заготовок шестеренок и звездочек):

- обработка наружных конических поверхностей;

- подрезание торцов, обработка уступов;

- вытачивание пазов и канавок, отрезка заготовки;

- обработка внутренних цилиндрических и конических поверхностей;

- сверление, зенкерование и развертывание отверстий;

- нарезание наружной и внутренней резьбы;

- обработка фасонных поверхностей;

- обработка галтелей;

- накатывание рифлений.

Оборудование с программным управлением (ЧПУ) позволяет нам обрабатывать детали с высокой точностью и низкой себестоимостью. Если Вы заинтересованы в размещении заказа на нашем предприятии, Вы можете связаться с нами
 по телефону 
+ 380 - Показать номер - 
либо отправить заявку по электронной почте tehnoprom.zakСОБАКАgmail.com","Добавлено:                                        в 00:10, 13 января 2019, Номер объявления: 350918806",https://apollo-ireland.akamaized.net:443/v1/files/c3m265fuw64f1-UA/image
Расчищу снег,"Расчищу снег лопатой. Лопата снеговая  Ваша. Моя только в городе Пивденное. 
Только недалеко от Южного вокзала, Центральный рынок, Холодная гора. 
От 150 грн.","Опубликовано с мобильного
                                        в 00:10, 13 января 2019, Номер объявления: 575363289",
Укладка тротуарной плитки,"Профессиональные бригады качественно выполнят все требования заказчика. Поможем с выбором плитки: форма, толщина, цветовая гамма, рисунок. Расчет толщины основания в зависимости от условий експлуатации и типа грунтов. Возможность полного комплексного выполнения работ ""под ключ"" которое включает в себя доставку, разгрузку, монтаж тротуарной плитки.
Возможны также дополнительные работы:
подготовка бетонного основания под тротуарную плитку, земляные работы, работы по благоустройству территории, работы связанные с демонтажем (бетон, асфальт)

Бесплатный выезд на объект,замеры и консультация. 
Выполнения работ в оговоренные сроки.
Наличие профессионального инструмента.
Опыт работы 9 лет.
Гарантия на работу. 
Цена укладки тротуарной плитки от 130 грн/м2
Укладываем до 100 м2 за день.
19300 м2 тротуарной плитки уложено за 2018 год.
Некоторые наши работы можете посмотреть на фотографиях, а также в г. Бровары и почти в каждом населенном пункте по Броварскому району.

Сейчас действует акция на тротуарную плитку производителя ""Золотой Мандарин"" 
- 15% от старой прайсовой цены за 2018 год! 
С марта месяца цена на тротуарную плитку вырастет на 15-20%.
 Если вы проплатите плитку до подорожания Вы сэкономите примерно 50-60 грн на м2!","Опубликовано с мобильного
                                        в 00:10, 13 января 2019, Номер объявления: 574902658",https://apollo-ireland.akamaized.net:443/v1/files/v38830qo7dck-UA/image
"Услуги по сантехнике, Сварочные работы, Бердянск","Чистка и установка бойлера. Установка, монтаж батарей. Сварочные работы, чистка канализации, замена и установка пластикового водопровода, канализация, замена центрального отопления батарей, замена котлов, отопление.","Добавлено:                                        в 00:09, 13 января 2019, Номер объявления: 144429155",https://apollo-ireland.akamaized.net:443/v1/files/39xua1pc7b67-UA/image
Сварочные работы. Металлоконструкции. Изделия из металла,"Занимаемся производством металлоконструкций различной сложности по заказу и проекту заказчика. Изготовляем изделия из металла. Услуги сварщика. Попутно можем оцинковывать изделия.
Готовы к любой форме сотрудничества. Форма оплаты любая
сайт www.technostal.net
сайт www.technostal.com.ua","Добавлено:                                        в 11:43, 10 января 2019, Номер объявления: 565162520",https://apollo-ireland.akamaized.net:443/v1/files/gmcs908913fd1-UA/image
Зварювальні роботи,Якщо вам потрібно зварити ворота фіртку..навес.гараж.вольер.перила.драбину сходи.дзвоніть домовимся.,"Опубликовано с мобильного
                                        в 10:03, 3 января 2019, Номер объявления: 495393524",https://apollo-ireland.akamaized.net:443/v1/files/mg18v5wa06su-UA/image
Акция. 100 грн.м. Натяжной потолок. Натяжные потолки. Без предоплат.,"Акция к Новому Году!!!
с 30.12 по 30.01
Натяжной потолок 100 грн/кв.м

Только качественные материалы. Большой выбор потолков. Мат, глянец, сатин, парящие, тканевые. Договор, гарантия.

Бровары, Киев и Киевская область.

Гарантия 10 лет!!! 

Индивидуальный подход к каждому клиенту.

Быстрый расчёт стоимости

Выезд замерщика бесплатно.

Наш сайт http://burom.in.ua
Фейсбук http://fb.me/potolkiburom
Инстаграм www.instagram.com/potolkiburom/

Заказать натяжной потолок или получить консультацию достаточно позвонить на наш номер

С 09.00 до 20.00","Опубликовано с мобильного
                                        в 09:11, 29 декабря 2018, Номер объявления: 412982008",https://apollo-ireland.akamaized.net:443/v1/files/0gihk95odq071-UA/image
Натяжные потолки. Акция! Монтаж освещения в подарок.,"Предоставляем услуги по монтажу натяжных потолков
Большой выбор цветов. Матовые, сатиновые, глянцевые.
Используем безопасные газовые балоны
Высокое качество пленки, имеются все сертификаты качества.
Выезд замерщика бесплатно. Изготовление 1-3 дня.
Без запаха, гарантия на потолок 12 лет.
Сверлим без пыли.
Акция! Монтаж освещения в подарок.","Добавлено:                                        в 23:35, 25 декабря 2018, Номер объявления: 343504414",https://apollo-ireland.akamaized.net:443/v1/files/tgpjc2nra6hj-UA/image
"Услуги экскаватора CAT 432E, eкскаватор , погрузчик , вывоз мусора.","Аренда посменно или по часово экскаватора погрузчика cat 432e. Есть ковши  40,60,80. Все виды земляных робот,уборка снега,вывоз снега,вывоз мусора,планировка, установка колец (вода, канализация),корчевание пней, и тд. Гидромолота нету.Оплата почасовая,доставку техники на объект оплачивает заказчик, как правило это стоимость 1 часа.Ориентировочная стоимость 1 часа -700грн.Минимальный заказ 2100
грн: 2 часа + 1час доставка техники на объект. Выезд на осмотр места роботы, если нужно,оплачивается отдельно, при заказе техники сумма оплаченая за осмотр возвращается заказчику. Также есть мини погрузчик Bobcat, мини екскаватор JCB 8018 киевстар + 380 - Показать номер -","Добавлено:                                        в 17:10, 10 января 2019, Номер объявления: 572860762",https://apollo-ireland.akamaized.net:443/v1/files/f8fkz9rrhjn63-UA/image
Демонтажные работы,Демонтажные работы любой сложности. Подготовка квартир к ремонту. Вывоз строймусора после демонтажа.,"Добавлено:                                        в 00:29, 13 января 2019, Номер объявления: 575366740",
Кровельные работы под ключ,"Кровля под ключ
-Выезд специалиста на объект для замера крыши и уточнения технических деталей по кровле.
-подбор нужного кровельного материала , исходя из пожеланий заказчика; также можем провести консультацию при выборе материала
- расчет необходимого количества материалов.
Звоните более подробная информация по телефону.
+ 380 - Показать номер - 
+ 380 - Показать номер -","Опубликовано с мобильного
                                        в 00:28, 13 января 2019, Номер объявления: 558367996",https://apollo-ireland.akamaized.net:443/v1/files/x10hi2k5md4t1-UA/image
Древесный уголь EcoBonfire — 130 гривен/мешок. С доставкой по Киеву !,"Древесный уголь EcoBonfire — 130 гривен /мешок ( Kraft на 10 кг. с доставкой по Киеву ) высокоуглеродистый микропористый продукт, образующийся в процессе пиролиза древесины без доступа кислорода на современном оборудовании. EcoBonfire производит и продает Самый ценный древесный уголь марки ""А"" согласно ГОСТа 7657-84 ресторанной фракции. Полученый из древесины твердолиственных пород (дуб, ясень, береза ). Доставка от 10- ти мешков .Преимуществом нашей продукции является его Качество !","Добавлено:                                        в 00:27, 13 января 2019, Номер объявления: 504608472",https://apollo-ireland.akamaized.net:443/v1/files/tsf14jkv9dka1-UA/image
"Ремонт квартир, приватних будинків","Виконуємо усі види ремонтних, будівельних та оздоблювальних робіт. Пропонуємо такі послуги:
- монтаж гіпсокартону;
- малярні роботи;
- наклеювання шпалер;
- нанесення декоративних штукатурок і шпаклівок;
- укладання плитки;
- облицювання декоративним каменем;
- укладка ламінату;","Добавлено:                                        в 00:27, 13 января 2019, Номер объявления: 575366631",https://apollo-ireland.akamaized.net:443/v1/files/9eguutcsuya6-UA/image
Услуги электрика,К Вашим услугам недорогой и квалифицированный электрик!Быстро и качественно выполнит все виды электрических работ!Звоните  661 - Показать номер -,"Опубликовано с мобильного
                                        в 00:26, 13 января 2019, Номер объявления: 419940468",https://apollo-ireland.akamaized.net:443/v1/files/a9wl4wf02dmo3-UA/image
"Окна, двери, лестницы, мебель на заказ","Приветствую Вас на моей страничке на ОЛХ :)

Вашему вниманию предлагаю реализацию столярных идей и проектов любой сложности, таких как: окна, двери, лестницы, мебель, элементы интерьера и экстерьера, а так же прочие пожелания клиентов. Мастера нашего производства воплотят в жизнь любой Ваш проект.

В работе мы используем только качественные и сертифицированные европейские лакокрасочные материалы.

Для изготовления изделий используем, проверенные временем, породы дерева, такие как: сосна, ольха, клен, ясень, дуб.

А также дополнительные материалы для изготовления мебели, обшивки металлических или бетонных конструкций и стеновых панелей: ДСП, МДФ, фанера, мебельный щит.

Наше кредо: Индивидуальный и внимательный подход к каждому клиенту. Мы воплощаем в жизнь Вашу мечту, дарим уют и комфорт Вашим домам. 

Работая с нами, Вы приобретаете качественный сервис, оперативность действий и дружбу на многие годы! 

Приглашаем к сотрудничеству архитекторов, дизайнеров, прорабов и застройщиков.

""Разочарование от низкого качества длится дольше, чем радость от низкой цены"" - Генри Форд","Добавлено:                                        в 00:26, 13 января 2019, Номер объявления: 476774816",https://apollo-ireland.akamaized.net:443/v1/files/eoz122zsxsrh-UA/image
Штукатурка утеплення фасаду оренда риштування,"Види послуг:
- Штукатурка стін зсередини та ззовні машинним способом, або вручну
*тепла штукатурка
*вапнано-цементно-піщана
*гіпсова ... тощо.

- Утеплення фасаду будинку:
*пінопласт
*мінвата
*бітоль
*термопанелі
*тепла штукатурка

- Фасад дерев'яних будинків
Цоколь - Фасад - Підсуфіт - Дах

Основи нашої роботи:
- Виконуємо роботи в м. Самбір та в прилеглих містах і селах.
- Гарантуємо якість виконаних робіт
- Працюємо за поетапною оплатою по факту виконаних робіт

Дізнатись більш детальну інформацію Ви можете за номером:  667 - Показать номер - .","Добавлено:                                        в 00:26, 13 января 2019, Номер объявления: 568970697",https://apollo-ireland.akamaized.net:443/v1/files/ddxf5w3wsxld2-UA/image
"БОРИСПОЛЬ!!! Уборка квартир, домов, офисов, помещений...","Качественная уборка в любом районе БОРИСПОЛЯ. Обычная поддерживающая уборка, генеральная, после ремонта, мойка окон, балконов. В удобное для Вас время. Возможен срочный выезд - экспресс уборка. Большой опыт работы, доступные цены, гарантия качества. - Клининговая компания -  679 - Показать номер -","Добавлено:                                        в 00:25, 13 января 2019, Номер объявления: 368214502",https://apollo-ireland.akamaized.net:443/v1/files/7s9gz4ahdhh31-UA/image
"Уборка, генеральная уборка, после строй, окна.","Уборка175грн/час с нашими салфетками, Генеральная  уборка 175 грн/час с нашими средствами и салфетками,Окна 269 грн/час с нашими средствами и салфетками,После Строй с нашими салфетками,от объема.","Опубликовано с мобильного
                                        в 00:25, 13 января 2019, Номер объявления: 558665194",https://apollo-ireland.akamaized.net:443/v1/files/web2e3hk48993-UA/image
"Пошив Сумок под заказ. Изготовление, производство, швея!","Выполним пошив изделия под Ваш индивидуальный заказ. 
Любая плотность материалов и сложность работы! 
Розничные изделия или стройное производство! 
Сроки и стоимость заказа оговариваются индивидуально. 
Помощь с приобретением материалов и выкроек! 
Работаем по Всей Украине!","Опубликовано с мобильного
                                        в 00:25, 13 января 2019, Номер объявления: 575358289",https://apollo-ireland.akamaized.net:443/v1/files/kppc65dt4znh3-UA/image
"Собрать угловой диван,кровать,комод,витрину",Соберём любую мебель,"Опубликовано с мобильного
                                        в 00:23, 13 января 2019, Номер объявления: 570346187",https://apollo-ireland.akamaized.net:443/v1/files/qeb44egfoyre2-UA/image
"Металлические изделия, сварочные работы","Предлагаю услуги по сварочным работам.
Опыт работы - 6 лет.
Весь необходимый нструмент есть.
Стоимость данных услуг договорная.

Также предлагаю полный спектр сварочных работ:
-Ворота въездные
- гаражные ворота
- решетки
- двери
- навесы, заборы и прочие металлоконструкции.
Консультация бесплатная, работаю в городе Полтава и Полтавский район.
Буду рад помочь!","Добавлено:                                        в 00:23, 13 января 2019, Номер объявления: 474195456",https://apollo-ireland.akamaized.net:443/v1/files/4n13874qfhzq3-UA/image
Природный камень,"Выполняю облицовку природным и искусственным камнем в домах и квартирах.Камины,барбекю,цоколя,дорожки,колонны ,декор.","Добавлено:                                        в 00:22, 13 января 2019, Номер объявления: 471023940",https://apollo-ireland.akamaized.net:443/v1/files/6t4gxudka622-UA/image
Штукатурка 100. Штукатурка машинного нанесення.,"Штукатурка стен машинного нанесення 100 грн. м.кв/м.п.
Качество можна посмотреть. Открытая и понятная смета.
Звоните договоримся.","Опубликовано с мобильного
                                        в 00:21, 13 января 2019, Номер объявления: 566142200",https://apollo-ireland.akamaized.net:443/v1/files/zb0e5hsf6ul32-UA/image
"Качественный ремонт Ваших квартир, домов, офисов","РЕМОНТ ВАШИХ КВАРТИР,ДОМОВ,ОФИСОВ. 
 Гипсокартон, шпатлёвка, штукатурка, откосы, покраска, обои, электрика, МДФ, пластик, черновой пол, линолеум, ламинат, установка дверей, стяжка, плитка, водопровод, установка водомеров, канализация, установка сантехники, кладка кирпича, шлакоблока.
Предоставляем качественные услуги по выполнению всех видов Ремонтно-Строительных работ. Имеем 15-летний опыт работы в этой сфере и сотни довольных клиентов.
Будь это Ремонт квартиры, офиса или строительство частного дома, Мы гарантируем качество выполняемых работ, соблюдение проектной документации, прозрачность сроков и стоимости. Обеспечиваем помощь в подборе и закупке материалов.
Для получения консультации по вашему объекту и предварительной оценки работ обращайтесь по телефону.
Мы будем Рады помочь вам в строительстве дома вашей мечты!
Наша компания предлагает услуги по строительству Вашего дома под ключ, а так же созданию проектов для строительства домов и коттеджей на заказ. 
При заказе строительства, проект и авторский надзор в подарок!
Индивидуальное проектирование дома и дизайн это лучшее решение. Будущую планировку дома (квартиры), мы отразим в эскизном проекте, Ваш особенный стиль будет представлен в архитектурных решениях. Надежность и прочность здания будет заложена в конструктивных решениях, а все удобства - в разделе инженерных систем. Комфорт и красоту индивидуального проекта завершит дизайн интерьера и ландшафта.
При проектировании дома под ключ Чернигов, Черниговская область, используются только современные материалы и технологии, благодаря чему Ваш дом будет надежным, стильным, удобным и экономичным.
Индивидуальный проект дома - это грамотно выбранный тип фундамента, просчитанная надежность и прочность несущих конструкций, точный расчет материалов, которые в итоге позволяют создать тот самый дом мечты.
 ДОСТУПНЫЕ ЦЕНЫ, КОРОТКИЕ СРОКИ, КАЧЕСТВО ГАРАНТИРУЕМ.","Добавлено:                                        в 00:20, 13 января 2019, Номер объявления: 574904413",https://apollo-ireland.akamaized.net:443/v1/files/7mr3xnsdbits-UA/image
